0.870088,0.637977,0.277634,-0.072475,-0.403374,-0.705573,-0.788691,-0.635281,-0.469016,-0.269559,-0.110238,0.01697,0.073225,0.066935,0.056395,0.057001,-0.038804,-0.115487,-0.147954,0.069697,0.19704,0.226633,0.350518,-0.440358,-1.547358,-1.107028,0.02926,3.314661,1.942488,1.256031,0.939182,0.150875,0.092514,0.06871,0.218019,0.348472,0.276418,0.229772,0.142479,0.013931,-0.069336,-0.043243,-0.001795,0.024504,0,0,0
0.02385,-0.111577,-0.170108,-0.075897,0.05727,0.161658,0.338264,0.370912,0.302248,0.200413,0.067563,-0.037404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.053919,-0.103213,-0.158319,-0.063944,0.065554,0.264162,0.512911,0.428388,0.19023,-0.05483,0.135483,0.171843,1.770641,2.123123,0.297635,-3.202642,-3.330566,-1.598932,-0.041136,-0.415286,-0.780123,-0.997083,-1.182775,-0.985892,-0.774576,-0.469317,-0.21748,-0.128375,0.112383,0.501322,0.801304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.994274,1.002476,0.660178,0.304621,-0.036026,-0.354488,-0.593008,-0.678924,-0.544565,-0.334138,-0.133028,0.010852,0.18046,0.305523,0.297649,0.268964,0.106706,-0.252183,-0.497912,-0.288038,-0.14375,0.025526,0.248381,0.57537,0.178431,-1.219248,-2.221545,-0.952115,1.148921,2.757212,2.024772,1.453223,0.351923,0.119497,0.053857,0.143829,0.42122,0.653813,0.709539,0.716878,0.532437,0.311996,0.022295,-0.241015,0,0,0
-0.378205,-0.361582,-0.374416,-0.270022,-0.25425,-0.118313,-0.014079,0.025565,0.085286,0.237451,0.305281,0.344285,0.437571,0.465328,0.29196,0.085903,-0.068533,-0.045241,-0.018453,0.10655,0.197879,0.104501,-0.373402,-0.41605,-0.335973,0.366812,1.553432,1.682818,-0.085472,-2.586104,-2.877145,-1.388753,0.043065,0.035377,-0.157197,-0.449888,-0.663823,-0.723958,-0.7321,-0.623744,-0.385639,-0.102435,0.09213,0.235179,0.282242,0,0
0.457059,0.64328,0.65121,0.538388,0.386737,0.15828,-0.125674,-0.331426,-0.46756,-0.558921,-0.593205,-0.565545,-0.573831,-0.483032,-0.234752,-0.107964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.024441,0.064217,0.092242,0.1747,0.265675,0.459711,0.6893,0.036199,-1.137101,-0.463148,0.47983,1.903766,1.548866,1.41529,0.947309,0.384241,0.20519,0.133862,0.197909,0.267323,0.256171,0.031087,-0.165883,-0.32847,-0.297916,-0.224324,-0.141537,-0.08983,-0.05783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.030694,0.13778,0.297781,0.380931,0.402838,0.343435,0.267732,0.138121,0.009191,-0.113672,-0.078902,-0.00142,0.027734,-0.001493,0.005242,-0.000444,0.090784,0.164682,0.146043,0.022981,-0.254233,-0.127435,0.157143,0.981704,2.570142,0.211599,-3.504402,-4.262857,-1.886108,0.798274,0.539797,0.205719,-0.102653,-0.397809,-0.76103,-0.729036,-0.733392,-0.54229,-0.367163,-0.173291,-0.050005,0.218147,0.355315,0,0,0,0
0.3997,0.66843,0.809462,0.673477,0.365951,0.059073,-0.204531,-0.424733,-0.540749,-0.56589,-0.513482,-0.402086,-0.298248,-0.254287,-0.263964,-0.285231,-0.239182,-0.252336,-0.130802,0.192163,0.11867,0.622945,0.278984,-1.250229,-1.371543,0.276705,1.161973,2.405748,1.268866,0.798795,0.598977,0.184539,0.125881,0.079134,0.370401,0.607123,0.598431,0.431909,0.237928,0.0039,-0.201878,-0.329973,-0.340432,0,0,0,0
-0.183926,-0.105793,-0.186831,-0.237512,-0.193049,-0.053611,0.053142,0.171389,0.272198,0.316723,0.285166,0.224645,0.223421,0.196811,0.05928,-0.050719,-0.029621,0.083376,0.192709,0.257161,0.200416,-0.018769,-0.45413,-0.240901,0.191817,1.062661,1.953752,0.391504,-2.902262,-3.66625,-2.23557,0.047409,-0.414486,-0.741739,-0.581688,-0.621416,-0.636141,-0.414311,-0.160972,0.121874,0.281593,0.374235,0.408504,0.494963,0,0,0
0.563177,0.623055,0.636134,0.494089,0.162258,-0.288885,-0.608395,-0.83224,-0.962618,-0.953347,-0.76919,-0.4289,-0.174984,-0.134107,-0.191419,-0.155972,-0.050847,-0.052621,0.110776,0.433073,0.719535,0.912953,0.893891,1.0129,-0.400252,-1.892512,-1.280515,-0.405759,1.684533,1.473712,1.391633,0.58187,0.029412,0.019955,0.095705,0.214277,0.559565,0.738132,0.704586,0.633745,0.399345,0.083207,-0.252546,0,0,0,0
-0.381481,-0.431267,-0.318253,-0.210987,-0.231904,-0.178518,-0.037714,0.001857,0.028367,0.123032,0.229699,0.321622,0.284683,0.242573,0.221796,0.105664,-0.051143,-0.150953,-0.195731,-0.025756,0.099718,0.309053,0.239939,0.056946,0.254323,0.566476,1.420017,1.219796,-0.989367,-3.262445,-2.72971,-0.34072,0.63869,0.096998,-0.432062,-0.731245,-1.012736,-0.891523,-0.848652,-0.784076,-0.540883,-0.274898,0.059514,0.451983,0.718689,0.995166,0
0.924899,0.779868,0.647332,0.453787,0.203386,-0.049547,-0.300675,-0.422428,-0.441378,-0.441141,-0.439836,-0.379818,-0.262871,-0.102587,0.015803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.047822,0.011659,-0.059283,-0.141244,-0.114648,-0.001739,0.064717,0.184251,0.298243,0.558193,-1.311637,-2.522061,-1.369586,0.408348,3.430063,2.339816,1.390253,0.765634,0.218769,0.414479,0.416536,0.335323,0.557457,0.575472,0.412639,0.266126,0.008073,-0.157464,-0.244751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.284376,-0.220035,-0.20471,-0.307568,-0.221457,-0.020624,0.110888,0.228399,0.330331,0.328639,0.244021,0.15488,0.103012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.058662,0.069906,-0.016539,-0.080355,-0.070107,-0.004553,0.167661,0.413784,0.283709,-0.097501,0.021306,0.294965,0.975489,1.830284,0.63054,-1.692637,-3.528335,-2.431166,-0.100161,0.313552,-0.129526,-0.603473,-0.882209,-0.995214,-0.905122,-0.659639,-0.394335,-0.192994,0.00882,0.276914,0.485076,0.69632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.8807,0.842264,0.690007,0.471521,0.2046,-0.086296,-0.365972,-0.517422,-0.591446,-0.546185,-0.464401,-0.382387,-0.287676,-0.205423,-0.101919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.033975,-0.012856,-0.045659,-0.170901,-0.180836,-0.108019,0.131647,0.20758,0.468591,-0.396129,-1.715357,-0.768844,0.338872,2.229272,2.100572,0.84214,0.729824,0.289103,0.182242,0.09376,0.332984,0.478434,0.49367,0.397429,0.303094,0.110378,-0.053266,-0.167349,-0.2292,-0.254342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.338439,-0.291931,-0.081337,0.181075,0.356012,0.444462,0.453065,0.357386,0.181258,0.026013,-0.03408,0.05484,0.095732,0.018629,-0.104028,-0.111326,-0.075696,0.016023,0.111258,0.015118,-0.032097,-0.251357,-0.483271,-0.45386,-0.024617,2.507591,2.739963,-1.134842,-3.88885,-3.013183,0.150736,-0.105976,-0.109533,-0.283886,-0.402028,-0.613468,-0.716329,-0.658603,-0.38525,-0.204678,-0.05229,0.084833,0.316889,0,0,0,0
0.4054,0.447858,0.701685,0.766789,0.606941,0.31667,-0.032564,-0.314052,-0.484898,-0.576923,-0.551878,-0.495633,-0.387364,-0.267881,-0.17095,-0.04986,0.08351,0.125133,0.048038,0.025333,0.152715,0.175609,0.37806,0.710832,0.455387,-1.433627,-1.856354,-0.532341,1.049362,2.609445,1.166578,0.999491,0.35651,0.305026,0.048133,0.306534,0.565329,0.616563,0.665267,0.56183,0.353415,0.144567,-0.137523,-0.361503,-0.549646,0,0
-0.817846,-0.700182,-0.42376,-0.230518,0.025703,0.229751,0.320335,0.277943,0.14882,0.003353,-0.08441,-0.112984,-0.085555,-0.059947,-0.082394,-0.092541,-0.030148,0.071195,0.163238,0.236512,0.274036,0.367517,0.335135,0.308127,0.418302,1.082721,1.163473,3.534873,1.443062,-1.32391,-4.972977,-3.986974,-0.995845,1.019294,0.480917,0.114486,-0.098136,-0.552587,-1.036942,-1.18418,-1.111714,-0.8109,-0.40793,-0.166333,0.112201,0.391797,0
0.633059,1.26372,1.140313,0.731475,0.44312,0.160756,-0.253429,-0.565922,-0.598076,-0.447886,-0.299006,-0.246419,-0.20541,-0.10996,-0.025583,0.030332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.059935,-0.280143,-0.380188,-0.41185,-0.325175,-0.088666,0.268375,0.522214,1.082788,0.653426,-2.538339,-2.611268,-0.156287,3.328292,2.813214,1.833212,0.691966,0.058376,0.062311,0.205321,0.252362,0.711657,1.010803,0.934256,0.716865,0.433815,0.01504,-0.216725,-0.382993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.413963,-0.569566,-0.745884,-0.747689,-0.545142,-0.233578,0.004094,0.195474,0.245225,0.228905,0.235564,0.216393,0.255268,0.16807,-0.009973,-0.08992,-0.051022,0.122351,0.374839,0.566753,0.473511,0.128599,-0.028077,0.162876,0.47578,1.490475,2.110056,0.121733,-2.314481,-3.554654,-1.901651,-0.004133,0.18312,0.053961,-0.436028,-1.089806,-0.812184,-0.466487,-0.811415,-1.050949,-0.836071,-0.360594,-0.019493,0.3755,0,0,0
0.851216,1.013662,1.022945,0.933467,0.665702,0.330762,-0.016476,-0.245126,-0.360554,-0.392133,-0.452896,-0.420898,-0.357768,-0.297179,-0.215372,-0.094246,-0.0774,-0.051496,-0.023152,-0.030484,-0.034287,0.168168,0.340221,0.808797,-0.663691,-2.418135,-1.25436,0.357046,2.237703,1.996426,1.691708,0.752568,0.138047,0.157818,0.221563,0.370583,0.754344,1.057553,0.994807,0.929164,0.614474,0.221613,-0.108017,-0.326666,-0.373337,0,0
-0.428787,-0.722876,-0.542767,-0.231675,0.004535,0.198847,0.339276,0.441227,0.412265,0.2898,0.205359,0.079154,0.040768,-0.058198,-0.132563,-0.129306,-0.042602,0.214583,0.457642,0.272637,-0.209776,-0.160148,0.173142,0.291663,1.193757,0.035157,-1.818664,-2.808489,-2.008758,-0.314754,0.013458,-0.086654,0.051201,-0.048315,-0.37278,-0.656323,-0.819591,-0.797733,-0.623835,-0.391961,-0.022091,0.334194,0.710378,1.049256,0,0,0
1.103069,0.729353,0.321986,0.005139,-0.433812,-0.708451,-0.763603,-0.606352,-0.444377,-0.27971,-0.116793,0.011551,0.108126,0.17822,0.070636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.022824,0.031238,-0.012857,0.008221,0.127021,0.440518,0.366621,0.837859,0.0663,-3.854352,-2.55755,1.230929,3.496841,2.784507,1.653681,0.647844,0.325231,0.239254,0.16247,0.25437,0.567894,0.670083,0.590309,0.476371,0.183798,-0.13491,-0.393707,-0.498435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.692899,-0.877641,-0.63903,-0.319226,0.042443,0.272945,0.355768,0.449032,0.480243,0.390259,0.282729,0.255093,0.227633,0.151512,-0.01121,-0.120366,-0.168304,-0.111995,0.076906,0.50575,0.406548,-0.042036,0.318366,0.289306,0.858554,2.13223,1.069209,-1.255095,-3.519373,-3.175128,-0.76702,0.315741,-0.036071,-0.290226,-0.526144,-0.776208,-1.089721,-1.031035,-0.706548,-0.448086,-0.196234,0.11015,0.424984,0.759472,0,0,0
1.073147,1.004495,0.78365,0.528188,0.184012,-0.200409,-0.450792,-0.6153,-0.626434,-0.507991,-0.36757,-0.216196,-0.092396,-0.028195,0.050596,0.098861,0.127485,0.123221,0.026232,-0.034584,-0.109667,-0.010653,0.210409,0.507688,0.479614,0.91726,-1.992909,-3.061506,-1.60107,2.128413,3.283406,1.486252,1.459467,0.226808,0.207001,0.183375,0.367021,0.265645,0.446316,0.521438,0.356736,0.169492,-0.067967,-0.299111,-0.325487,0,0
-0.376875,-0.47412,-0.255855,-0.017555,0.203268,0.267369,0.278501,0.294069,0.238863,0.163278,0.001487,-0.146566,-0.22523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.159598,-0.158034,-0.152815,-0.101228,-0.007824,0.054643,0.10237,0.176831,0.204661,-0.147002,-0.132309,0.334022,0.883571,2.64628,1.341382,-1.875719,-3.246701,-1.967473,-0.065577,-0.188353,-0.321064,-0.228041,-0.30653,-0.277543,-0.237998,-0.176338,-0.103091,-0.070329,0.122484,0.293561,0.370171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.278141,0.222168,0.103195,0.024336,-0.126409,-0.248783,-0.339941,-0.350426,-0.304836,-0.241254,-0.112797,0.025819,0.126896,0.208676,0.276779,0.281736,0.224374,0.05113,-0.136179,-0.173208,-0.209211,-0.253146,0.10585,0.124513,0.494732,-0.552982,-1.863294,-0.789402,-0.061732,2.200137,1.944007,0.874842,0.590085,0.036107,0.157489,0.357487,0.452805,0.642692,0.707661,0.661116,0.558425,0.335619,-0.019816,-0.210231,-0.302577,0,0
-0.402987,-0.904505,-0.896393,-0.519101,-0.245688,0.161812,0.416299,0.575057,0.641661,0.634444,0.561934,0.447892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.286564,0.040047,-0.216424,-0.289065,-0.149363,-0.08111,-0.141625,-0.027319,-0.110298,-0.497193,-0.663461,-0.18878,1.220264,1.400688,-1.632788,-2.973933,-2.47565,-0.580585,0.057144,0.100326,-0.0446,-0.251022,-0.305563,-0.366086,-0.487698,-0.493516,-0.350263,-0.070589,0.060904,0.172139,0.356606,0.482964,0.5732,0.472613,0,0,0,0,0,0,0,0,0,0,0,0,0
0.257379,-0.035619,-0.356519,-0.550688,-0.627027,-0.586523,-0.501608,-0.404993,-0.291207,-0.182337,-0.048284,0.076121,0.121302,-0.001713,-0.102032,-0.137274,-0.072625,-0.077306,0.276288,0.392565,1.01211,0.631796,-3.164335,-3.180552,0.272792,3.637909,2.935875,2.274561,0.970399,0.593099,0.398818,0.073809,0.135848,0.32404,0.499095,0.54127,0.408289,0.022583,-0.202217,-0.354439,-0.377475,0,0,0,0,0,0
-0.332323,-0.314005,-0.306048,-0.214016,-0.088909,0.109417,0.231629,0.312362,0.341877,0.34561,0.262263,0.156805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.027787,0.028614,0.011805,-0.060655,-0.079272,0.000209,0.071572,0.179857,0.237929,0.209244,0.190028,-0.075324,0.339427,0.717886,1.637103,1.677385,0.141614,-2.584438,-2.836594,-1.97494,0.214793,0.45572,0.142836,-0.315702,-0.519696,-0.942019,-1.308009,-1.277887,-1.129408,-0.869233,-0.524708,-0.235196,0.062093,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.452616,0.987682,1.102274,1.067084,0.804157,0.430048,0.020103,-0.312181,-0.567351,-0.585979,-0.53626,-0.412281,-0.273712,-0.108515,0.095819,0.263464,0.30783,0.130038,-0.056764,-0.234546,-0.373853,-0.399726,-0.072404,0.135472,0.601401,-0.020717,-1.423939,-1.068805,0.40795,2.299283,1.678553,1.261121,0.704854,0.236522,0.038232,0.283611,0.213237,0.207375,0.481818,0.537122,0.384052,0.258903,-0.024598,-0.311445,-0.391885,-0.349294,0
-0.37774,-0.375551,-0.172888,0.080928,0.258309,0.302283,0.35647,0.403677,0.40243,0.238881,0.027029,-0.077119,-0.079019,-0.048123,-0.047288,-0.000997,0.006992,0.04196,0.085294,0.00563,-0.079991,-0.071939,-0.339736,-0.246961,0.538657,1.178186,2.679168,1.213006,-2.197153,-4.292728,-2.822574,0.285847,0.97548,0.433122,-0.286984,-0.441703,-0.729763,-0.969627,-0.76237,-0.527494,-0.292426,-0.030207,0.281362,0.453708,0,0,0
0.482678,0.634327,0.65886,0.305445,-0.040048,-0.23738,-0.455256,-0.554791,-0.54652,-0.483513,-0.345892,-0.174907,-0.075254,0.029667,0.123287,0.240532,0.297844,0.288611,0.212975,0.024136,0.008965,0.077502,0.419596,0.385525,0.89202,-1.221366,-2.807771,-1.40677,2.332197,3.350903,1.751758,1.202975,-0.047636,-0.210382,0.027764,-0.126177,-0.150079,-0.117195,-0.032683,-0.070986,-0.05137,-0.179164,0.009419,-0.037708,-0.075377,-0.040942,0
-0.028655,0.020817,0.100792,0.176602,0.233954,0.284171,0.239097,0.16426,0.050219,-0.083715,-0.1598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.14931,-0.129426,-0.137984,-0.173173,-0.08132,0.072806,0.172307,0.265174,0.302206,0.136186,0.293847,0.694557,2.60571,2.346867,0.034032,-4.149582,-4.294429,-2.397413,0.713806,0.461142,0.1457,-0.254795,-0.363829,-0.613978,-0.801812,-0.781827,-0.703245,-0.462434,-0.228377,0.021001,0.138619,0.205933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.449626,0.719937,0.83197,0.728356,0.594272,0.32395,-0.035226,-0.297928,-0.458749,-0.505058,-0.505518,-0.439114,-0.334391,-0.141108,-0.026784,-0.003273,-0.041558,-0.127599,-0.229047,-0.135325,-0.006206,0.20441,0.041736,-0.76601,-0.793938,-0.014474,0.660253,1.418858,1.290224,1.348805,0.61326,-0.048284,-0.018847,0.031563,0.302809,0.572594,0.705337,0.646902,0.447994,0.169082,-0.101911,-0.356705,-0.321669,-0.349041,0,0,0
-0.490629,-0.284111,-0.042312,0.165381,0.247613,0.269113,0.33463,0.357915,0.258985,0.097262,-0.033467,-0.124316,-0.143539,-0.134649,-0.21487,-0.24594,-0.182833,-0.0435,0.065047,-0.01778,-0.183903,-0.063972,-0.170457,0.023462,0.270169,0.886006,1.598716,0.887509,-0.923789,-2.663009,-2.303153,-0.583811,0.615622,0.195184,0.091875,-0.386624,-0.961643,-1.187368,-1.121249,-0.998206,-0.780357,-0.364467,0.156167,0.656951,0.877171,0,0
0.838963,0.709084,0.410049,-0.039531,-0.489202,-0.774518,-0.778177,-0.640335,-0.480176,-0.339903,-0.151226,-0.002458,0.077935,0.200816,0.261619,0.166804,-0.002033,0.044289,0.315649,0.461239,0.595708,0.665686,-0.742175,-1.608143,-0.726239,0.531517,1.98562,1.334501,1.144844,0.92329,0.292493,0.370987,0.229081,-0.093607,0.135674,0.345871,0.321421,0.243276,0.048154,-0.172211,-0.295368,-0.25595,-0.371815,0,0,0,0
-0.43919,-0.258133,-0.093746,-0.019833,0.010494,0.107215,0.200429,0.205371,0.129606,0.002718,0.023576,-0.004674,-0.023933,-0.042514,-0.045499,-0.019819,0.089893,0.158698,0.307224,0.370827,0.481278,0.644392,0.609482,1.002552,1.607193,0.526375,-1.359252,-3.073859,-2.573978,-0.814715,0.32797,0.30203,-0.056732,-0.229727,-0.589236,-1.13718,-1.207611,-0.957823,-0.735056,-0.512768,-0.215682,-0.021294,0.188132,0.452587,0,0,0
0.733289,0.726583,0.595863,0.326956,0.08328,-0.202721,-0.418145,-0.469098,-0.477508,-0.487403,-0.418364,-0.259613,-0.127747,-0.082388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.039124,-0.047885,-0.001882,0.058307,0.153576,0.370409,0.906978,0.403659,-1.068637,-0.421754,0.894907,1.399131,1.151373,0.685112,0.779197,0.278897,0.093444,0.18936,0.123284,0.030954,0.221595,0.25186,0.109044,-0.063825,-0.264595,-0.436196,-0.333014,-0.395626,-0.559374,-0.452555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
